name,model,M,chi2,z,t0,amplitude,mwebv,mwr_v
SNAD213,nugent-hyper,-19.973742692884954,2700.5947737345064,0.14870296252840687,58567.944575543406,8.082240700246445e-09,0.04,3.1
SNAD213,nugent-sn2p,-19.39772364229691,3264.4980794679927,0.11640906313372835,58570.12901305134,5.654487635136752e-09,0.04,3.1
SNAD214,nugent-sn2l,-17.8910485054532,1863.8817782387634,0.07743245933435944,58602.996117848146,6.2253393456504305e-09,0.02,3.1
SNAD214,nugent-sn1a,-21.054716421892117,1890.0795572123986,0.2927028574979592,58595.618944972106,3.789594811670159e-09,0.02,3.1
SNAD214,nugent-sn91bg,-16.60131767917366,1916.2925840992054,0.04377491718958948,58604.039436185274,6.529420210997494e-09,0.02,3.1
SNAD214,nugent-sn91t,-21.116212482043764,1933.6503371278664,0.2999999995016582,58591.57257846256,3.087040581572685e-09,0.02,3.1
SNAD214,nugent-sn2n,-13.34116357832523,1953.020774624049,0.01000000002197478,58602.04836580903,4.095117521755596e-09,0.02,3.1
SNAD214,nugent-hyper,-19.447756422662074,2039.3874728864332,0.15117129257157944,58602.456332031725,4.858199565736495e-09,0.02,3.1
SNAD214,nugent-sn1bc,-19.822345228393928,2044.8372304536722,0.17686174369868649,58599.258619405555,4.51720921890792e-09,0.02,3.1
SNAD214,nugent-sn2p,-18.207509693805967,2046.422917342132,0.08888731738673399,58602.066664166785,3.6248447170234596e-09,0.02,3.1
SNAD215,nugent-sn2n,-13.717737081682586,2965.5350187225067,0.01000027656546384,58613.3915967895,5.65434505639368e-09,0.02,3.1
SNAD215,nugent-sn2l,-14.174595449789678,2979.4110177544753,0.012320377181355107,58621.778790998826,7.660021951479088e-09,0.02,3.1
SNAD215,nugent-sn1a,-20.52009623500065,3066.726723430196,0.2020624487261538,58611.40727614754,4.609959865257467e-09,0.02,3.1
SNAD215,nugent-sn91t,-21.460326414801678,3157.6589638014025,0.29613491442325235,58606.39953470877,3.6691078187858376e-09,0.02,3.1
SNAD215,nugent-sn91bg,-19.428749269971078,3160.8258601507364,0.12785222069266816,58621.12043766501,6.400487663315835e-09,0.02,3.1
SNAD215,nugent-hyper,-13.717676994671287,3244.0023041408126,0.010000001924947223,58619.83816450887,6.287128753489034e-09,0.02,3.1
SNAD215,nugent-sn2p,-19.177915139975198,3287.1563283609803,0.1148595198905803,58620.09187032636,5.026252204715017e-09,0.02,3.1
SNAD215,nugent-sn1bc,-20.13865980168029,3302.564997365389,0.17247652630584093,58615.952727877106,4.970128421276182e-09,0.02,3.1
SNAD216,nugent-sn2l,-19.426106421754486,2404.8850741181136,0.13443605408443376,58641.95133908094,7.076251449266489e-09,0.01,3.1
SNAD216,nugent-sn2n,-13.596936938771005,2405.5376315159656,0.010000001669446534,58639.805361920386,4.686512125150861e-09,0.01,3.1
SNAD216,nugent-sn91bg,-13.596936664926613,2421.025798116741,0.010000000417799419,58641.565084373164,7.093562464312463e-09,0.01,3.1
SNAD216,nugent-sn91t,-21.371985411589275,2437.4923011823826,0.29999999104647695,58630.87545128186,3.6446853106766202e-09,0.01,3.1
SNAD216,nugent-sn2p,-19.153280262115405,2451.3126562944485,0.11968346069460056,58640.47092510154,5.095583778045667e-09,0.01,3.1
SNAD216,nugent-sn1a,-13.596936579731409,2451.7364155396763,0.010000000028401937,58636.39046687069,5.497848909620337e-09,0.01,3.1
SNAD216,nugent-hyper,-19.580102821070543,2495.4622491196205,0.14349875921639335,58640.88933250613,5.804446089509448e-09,0.01,3.1
SNAD216,nugent-sn1bc,-19.9704706811314,2509.944914861762,0.16909144496098133,58637.47498116459,5.328278555775078e-09,0.01,3.1
SNAD217,nugent-sn2l,-20.25138545967154,4484.607404186572,0.12193928077910635,58570.84645852687,1.8973751807265854e-08,0.05,3.1
SNAD217,nugent-sn91bg,-20.32768223303475,4826.682653649404,0.1259740934085204,58569.82586932843,1.8024723086940516e-08,0.05,3.1
SNAD217,nugent-sn1a,-20.36032884163741,4855.989415084288,0.12773856073684747,58563.733653596915,1.268292716469805e-08,0.05,3.1
SNAD217,nugent-sn2n,-14.65134535575153,4935.271524928603,0.010000003575319218,58569.0244345488,1.3258591094837738e-08,0.05,3.1
SNAD217,nugent-sn91t,-22.426393479604442,5091.385726218263,0.2999999992089174,58558.61893431639,9.678762708147066e-09,0.05,3.1
SNAD217,nugent-sn1bc,-21.131863678753454,5289.352427252541,0.17681292137186136,58565.81507374562,1.414449862579189e-08,0.05,3.1
SNAD217,nugent-hyper,-20.501202773577333,5462.855293567075,0.13562161937702372,58568.86060568426,1.4814984337853011e-08,0.05,3.1
SNAD217,nugent-sn2p,-20.140412826823237,6131.178409156076,0.11628704163888366,58569.928206052806,1.1721245136819563e-08,0.05,3.1
SNAD218,nugent-sn1a,-19.21847750012513,1623.603640013525,0.11704066078204503,58632.82592278047,4.9110838876272636e-09,0.04,3.1
SNAD218,nugent-sn2l,-15.682298181443418,1644.3808063019949,0.02448469612975004,58638.86437721833,7.68306229236129e-09,0.04,3.1
SNAD218,nugent-hyper,-13.714328344737421,1658.6841450447496,0.010000021807602035,58638.61470853999,6.627191951100997e-09,0.04,3.1
SNAD218,nugent-sn1bc,-13.714325364313257,1689.462175496302,0.010000008185104938,58636.37431754853,5.9428199427875165e-09,0.04,3.1
SNAD218,nugent-sn91t,-14.575977571557711,1692.0008105273994,0.014816871504247216,58631.1215271878,4.949757889425989e-09,0.04,3.1
SNAD218,nugent-sn2n,-13.714346085399658,1702.1353587782323,0.010000102894468395,58637.6788922488,4.5745587789931945e-09,0.04,3.1
SNAD218,nugent-sn91bg,-19.459929177681712,1757.081280232752,0.12974543861190801,58638.23724647036,6.8906325762259e-09,0.04,3.1
SNAD218,nugent-sn2p,-17.47232553737768,1800.111760399278,0.05463041013189545,58637.77200385025,4.537848391965171e-09,0.04,3.1
SNAD219,nugent-sn1bc,-21.340894043426623,6734.878026662102,0.17561729425814077,58214.98848310549,1.547912182101408e-08,0.03,3.1
SNAD219,nugent-sn91bg,-21.111123926509883,10730.240618216656,0.15952288048091984,58157.74596270179,3.704084036128033e-08,0.03,3.1
SNAD219,nugent-hyper,-14.876728095268035,11635.424248444677,0.010000340618625382,58866.4810416206,1.8822026917445324e-09,0.03,3.1
SNAD219,nugent-sn2p,-14.876730886776521,11639.107368674424,0.010000353378074162,58867.37348562667,1.3987969401103273e-09,0.03,3.1
SNAD219,nugent-sn2l,-14.879226871717677,11642.56157016554,0.01001176851475665,58879.34351969411,2.2981327717101987e-09,0.03,3.1
SNAD219,nugent-sn2n,-22.597644013304574,11664.818055574146,0.2935766393212545,59069.37193328871,-7.463534896099254e-10,0.03,3.1
SNAD219,nugent-sn1a,-20.647703524460383,11675.276604316186,0.1311571777272906,59124.55831247306,-4.404663172246353e-09,0.03,3.1
SNAD219,nugent-sn91t,-14.876653989901065,11691.586270680491,0.010000001903144214,59007.95712614144,1.6186542682097393e-10,0.03,3.1
SNAD220,nugent-sn2l,-18.505666994891424,3123.1540053777526,0.06403417649000263,58238.466376359276,1.634097937276589e-08,0.03,3.1
SNAD220,nugent-sn2n,-19.208172891784354,3167.113317397244,0.08710430198498513,58231.244054233954,8.66102315794284e-09,0.03,3.1
SNAD220,nugent-sn2p,-18.30200872943306,3210.4443617630936,0.05852686238953559,58236.14862400367,1.0085873460476476e-08,0.03,3.1
SNAD220,nugent-sn1a,-22.163462669262795,3242.8167537180097,0.2999972617715201,58229.19610103077,8.536991846822317e-09,0.03,3.1
SNAD220,nugent-sn91bg,-14.388436575433158,3319.713390006267,0.010000000008756133,58237.76889710283,1.5167392420763407e-08,0.03,3.1
SNAD220,nugent-hyper,-20.433461025575053,3572.0471738992746,0.14729739711099193,58235.56939641863,1.0759743951463728e-08,0.03,3.1
SNAD220,nugent-sn1bc,-20.86469055460827,3605.048189634589,0.17649892983899557,58232.97364598498,9.792530721759293e-09,0.03,3.1
SNAD220,nugent-sn91t,-14.388752668418906,5517.358684567249,0.01000144486288042,58773.80018838045,7.373548350820968e-10,0.03,3.1
SNAD221,nugent-sn2p,-15.440811730845027,34662.685521205836,0.010000000719089484,58270.91043224353,3.328849765446817e-08,0.05,3.1
SNAD221,nugent-sn2n,-23.215860485908173,39743.96295262117,0.2999999999654221,58270.80423603613,2.3572557785269227e-08,0.05,3.1
SNAD221,nugent-sn2l,-21.64358835370352,42964.073138380096,0.15741384149011706,58272.102012188036,5.510709354904841e-08,0.05,3.1
SNAD221,nugent-sn91t,-23.21586048486912,44312.40030637656,0.29999999984072584,58263.03578422382,2.4824365487387514e-08,0.05,3.1
SNAD221,nugent-sn1a,-23.215860352871523,44807.91888426579,0.29999998399981176,58265.4142602566,2.9041867476954363e-08,0.05,3.1
SNAD221,nugent-hyper,-21.767802990221455,44901.18447896175,0.16583110407913612,58272.03628681725,3.565630322588646e-08,0.05,3.1
SNAD221,nugent-sn91bg,-21.63223252920178,45053.12471812254,0.15666451271910012,58271.19754843434,4.851770574342234e-08,0.05,3.1
SNAD221,nugent-sn1bc,-22.407264984703723,47333.73828852329,0.21617508250271664,58268.21002937739,3.338045837651301e-08,0.05,3.1
SNAD222,nugent-sn1a,-21.847533053917157,1257.8691314639068,0.2983812170960424,58209.23355754321,6.302384101586488e-09,0.01,3.1
SNAD222,nugent-sn91t,-21.21079084459271,1309.3547869493225,0.23065504867332134,58205.40223525439,5.4576937887378135e-09,0.01,3.1
SNAD222,nugent-sn2n,-14.086096627423284,1335.1512445944666,0.01000041161332702,58214.04620210254,6.923244236711958e-09,0.01,3.1
SNAD222,nugent-hyper,-14.086006575566184,1396.4108515156443,0.010000000009364147,58216.83644083866,9.307808146419462e-09,0.01,3.1
SNAD222,nugent-sn91bg,-19.79164267366198,1399.8873904267164,0.12755653894192567,58218.29535807477,1.0861212051820167e-08,0.01,3.1
SNAD222,nugent-sn1bc,-15.378113566429679,1414.1120928034802,0.01802211609297297,58214.77368505638,8.575159180609925e-09,0.01,3.1
SNAD222,nugent-sn2l,-18.826864567863236,1436.2841269776502,0.08416416913229689,58217.12787406228,9.869420714822798e-09,0.01,3.1
SNAD222,nugent-sn2p,-19.57307395504638,1779.4762256849162,0.11618743004362757,58215.34343735165,6.260713220151351e-09,0.01,3.1
SNAD223,nugent-sn2l,-19.59493633366376,2406.026503056413,0.12476057481362988,58221.46642310022,1.1795961059246184e-08,0.02,3.1
SNAD223,nugent-sn2n,-17.367170183378057,2411.509536058115,0.04713278055996588,58218.85227518647,7.271755933226055e-09,0.02,3.1
SNAD223,nugent-sn2p,-19.47356535921252,2492.194142970873,0.11845719475172732,58220.922303248524,8.145872973767237e-09,0.02,3.1
SNAD223,nugent-sn1a,-20.755984382502298,2497.0569843227454,0.20308730429382713,58213.637889626654,6.795969964777776e-09,0.02,3.1
SNAD223,nugent-sn91t,-20.878677599430425,2545.858630324069,0.213608839344147,58210.08700292581,5.707238186241677e-09,0.02,3.1
SNAD223,nugent-sn91bg,-19.597844948684063,2566.4715594489985,0.12491543111316453,58220.43569914894,1.1474106110625844e-08,0.02,3.1
SNAD223,nugent-hyper,-19.78321273246153,2742.845561462814,0.13516505337974077,58218.854355777905,8.705313970559992e-09,0.02,3.1
SNAD223,nugent-sn1bc,-21.71634880426508,4071.9606567250694,0.29999979815298644,58170.61705146136,5.598938238478322e-09,0.02,3.1
SNAD224,nugent-sn2n,-19.572806214559655,1894.374843598155,0.10748016306182652,58276.53543778912,7.955416290243846e-09,0.07,3.1
SNAD224,nugent-sn91t,-22.04225548445546,2003.6515249437057,0.29999999979108355,58267.34724918964,6.250071701138948e-09,0.07,3.1
SNAD224,nugent-sn1a,-21.058870387798926,2028.0367463650598,0.20116750005554643,58271.803927391215,7.764212381648896e-09,0.07,3.1
SNAD224,nugent-sn91bg,-20.02671725142809,2111.493286425732,0.13051516413004513,58276.20608326613,1.1044349372648244e-08,0.07,3.1
SNAD224,nugent-sn2l,-19.921729763263095,2130.4650795281154,0.12480785617082787,58284.71390778339,1.153040794141757e-08,0.07,3.1
SNAD224,nugent-hyper,-20.594582047528036,2176.1042257320746,0.16585776667710275,58276.86079619375,8.090230367532227e-09,0.07,3.1
SNAD224,nugent-sn1bc,-21.190673248982243,2177.362967589602,0.2123912343658439,58272.98640322631,8.103718760346582e-09,0.07,3.1
SNAD224,nugent-sn2p,-19.764728321932942,2229.6555176032234,0.11670877941592203,58274.505882385565,6.595065184470668e-09,0.07,3.1
SNAD225,nugent-sn2l,-21.972991389424823,3288.963031574982,0.21268732287480543,58196.339205391974,2.567091412665159e-08,0.03,3.1
SNAD225,nugent-sn91bg,-20.68870665331603,3658.48718749086,0.12417318392982739,58196.508440577774,2.288436268567458e-08,0.03,3.1
SNAD225,nugent-sn1a,-20.952513237995543,3681.914972323982,0.13891060843605782,58192.571642797775,1.539073230886399e-08,0.03,3.1
SNAD225,nugent-sn1bc,-21.576752769627827,4052.1007828096695,0.18054006849615917,58192.68648472569,1.7561413269754464e-08,0.03,3.1
SNAD225,nugent-sn2n,-15.046135711558211,4056.980414878376,0.01000000063093618,58197.700743021756,1.4629279076207499e-08,0.03,3.1
SNAD225,nugent-hyper,-21.039814770089972,4235.736110124036,0.14413782395246838,58195.26019189873,1.8939443586101894e-08,0.03,3.1
SNAD225,nugent-sn2p,-20.58002158690042,4564.852793816442,0.11853943372607582,58196.80874470445,1.5303727432733683e-08,0.03,3.1
SNAD225,nugent-sn91t,-22.778282059417887,11004.965452656897,0.2948917722882123,59359.20699944336,-1.059037969376666e-09,0.03,3.1
SNAD226,nugent-sn1a,-21.39379648449133,2331.6681238823858,0.29999999979538783,58228.528261147185,3.857305925092375e-09,0.02,3.1
SNAD226,nugent-sn91t,-21.393796485627842,2357.814964482895,0.29999999993178017,58222.87108149512,3.3137821438062304e-09,0.02,3.1
SNAD226,nugent-sn2n,-14.719180624902588,2388.255422401304,0.016518059276707138,58229.60409876161,4.517714719998539e-09,0.02,3.1
SNAD226,nugent-sn91bg,-13.618748499287516,2428.187228022096,0.010000004231372296,58238.74911552762,6.393860167426407e-09,0.02,3.1
SNAD226,nugent-sn2l,-19.36109629525333,2441.295431063045,0.1295657678530395,58227.30699533781,8.789445538839943e-09,0.02,3.1
SNAD226,nugent-sn1bc,-20.260800724831686,2483.870822824342,0.18909333707628248,58233.64180040332,4.772326522451045e-09,0.02,3.1
SNAD226,nugent-hyper,-19.81490803574489,2512.445486984145,0.15697685025039923,58234.75930333095,4.997408519001653e-09,0.02,3.1
SNAD226,nugent-sn2p,-19.636135267220762,2639.909747494301,0.14558879655394302,58234.907156155794,3.829065639164988e-09,0.02,3.1
SNAD227,nugent-sn2l,-18.77969925530471,1602.3860214542287,0.09260227974947707,58188.898725452025,1.0747352578607948e-08,0.01,3.1
SNAD227,nugent-sn2n,-21.594076913727246,1613.212431760535,0.29999981128943626,58166.562532850614,6.888198314334245e-09,0.01,3.1
SNAD227,nugent-sn91bg,-19.906600195662573,1668.8121483009631,0.1499643783766463,58189.18076041256,1.1179290718388022e-08,0.01,3.1
SNAD227,nugent-sn1a,-20.730943307725322,1724.4413193565847,0.21138478280069126,58181.946744968795,5.9462719807578746e-09,0.01,3.1
SNAD227,nugent-sn91t,-20.9874653970252,1741.9824402916256,0.23480158597781486,58177.074134046146,5.032976364238106e-09,0.01,3.1
SNAD227,nugent-hyper,-19.931418414482234,1893.2250869517961,0.15154083133234406,58186.41828645464,8.109253021058069e-09,0.01,3.1
SNAD227,nugent-sn1bc,-20.393821473791217,1895.2321726873363,0.18388685654258258,58184.510776554824,7.3468351768783604e-09,0.01,3.1
SNAD227,nugent-sn2p,-19.439096611631097,1968.1228577330319,0.12298641038401963,58190.03125246952,5.714079396752587e-09,0.01,3.1
SNAD228,nugent-sn1bc,-13.718553204432233,1809.116277629319,0.010003788094205926,58220.02749099455,2.8330331385805494e-09,0.1,3.1
SNAD228,nugent-sn1a,-18.73471438630257,1822.367909008709,0.09489026710377962,59003.565632576465,-5.604220627869705e-10,0.1,3.1
SNAD228,nugent-sn2n,-21.49273803512329,1830.2289828413295,0.2999957455758873,58979.968773515386,-6.090074782200727e-10,0.1,3.1
SNAD228,nugent-sn2p,-13.717745336125553,1833.2889766714154,0.010000094899069544,58957.30211909618,-7.920606500898165e-10,0.1,3.1
SNAD228,nugent-sn2l,-21.037668792599582,1842.9502326845382,0.24973255805065714,58977.829465883246,-1.4823046254364955e-09,0.1,3.1
SNAD228,nugent-hyper,-13.717770892002115,1843.568567854199,0.010000211707823805,58980.69663117937,-1.2890474539331198e-09,0.1,3.1
SNAD228,nugent-sn91bg,-19.988396859325775,1851.6436783998688,0.1619641039748837,58975.20159882946,-1.476646226779074e-09,0.1,3.1
SNAD228,nugent-sn91t,-13.717724573533637,1863.5257934788215,0.01000000000007407,58927.667213551125,-9.016525003270723e-10,0.1,3.1
SNAD229,nugent-hyper,-22.484161265903992,16850.5850459669,0.29999793341452285,58961.428561697525,-2.4171248725336857e-09,0.01,3.1
SNAD229,nugent-sn2p,-14.709272893064515,16925.805889850788,0.010000655084838963,58908.07465868163,-1.5252686540792176e-09,0.01,3.1
SNAD229,nugent-sn1bc,-21.238446545486802,16956.228759252197,0.1804424214646986,58906.51047405093,-1.3421911173825353e-09,0.01,3.1
SNAD229,nugent-sn91t,-14.709130645535673,16960.156575302597,0.010000004899821786,58902.319105450544,-1.1715118262236265e-09,0.01,3.1
SNAD229,nugent-sn2l,-18.633212244264975,16961.835504757855,0.058799561428612195,58894.697783652635,9.477458174539713e-10,0.01,3.1
SNAD229,nugent-sn1a,-14.709132939949491,16966.512056645013,0.010000015386795721,59489.46404058379,5.487343514863536e-09,0.01,3.1
SNAD229,nugent-sn91bg,-20.764717721316174,16973.15860215066,0.1479554131293736,58892.3509655962,5.469010768816729e-10,0.01,3.1
SNAD229,nugent-sn2n,-14.709225914824785,16979.13001688401,0.010000440352056135,58896.4084386726,3.6326915887667204e-10,0.01,3.1
SNAD230,nugent-sn2l,-16.484635680424972,5503.359532733315,0.028924053606129655,58274.396592674835,1.0299250205603803e-08,0.01,3.1
SNAD230,nugent-sn1a,-20.993810767959985,5552.248857865845,0.20573268057880661,58267.09688525449,6.094851143315651e-09,0.01,3.1
SNAD230,nugent-sn2n,-14.147736600550829,5563.614406726571,0.010000000123560202,58272.63497752152,6.516801150594433e-09,0.01,3.1
SNAD230,nugent-sn91bg,-19.856988956797785,6003.427693023983,0.12775314724409062,58273.74579892783,9.201893157584962e-09,0.01,3.1
SNAD230,nugent-hyper,-14.147736586477947,6004.422708705975,0.010000000059237991,58273.88040269289,8.645095157061436e-09,0.01,3.1
SNAD230,nugent-sn2p,-19.628352263463853,6181.896314616685,0.11586678532833011,58272.883273586,6.771369886672194e-09,0.01,3.1
SNAD230,nugent-sn1bc,-20.481078024984498,6249.82251448038,0.16627245790736286,58269.85990159448,7.0107402243694355e-09,0.01,3.1
SNAD230,nugent-sn91t,-14.325408820774037,13844.00285403384,0.010845691246170741,58393.614448508175,-4.586557160562301e-10,0.01,3.1
SNAD231,nugent-sn1a,-20.242951363820286,1444.0698328349388,0.19783216825624994,58208.28186113853,4.447246446388079e-09,0.01,3.1
SNAD231,nugent-sn91t,-21.266810585221176,1475.8712038673084,0.29999941183884776,58203.10305107708,3.5368420139867248e-09,0.01,3.1
SNAD231,nugent-sn2l,-19.164132881064784,1486.569958107995,0.12576101949050061,58216.207679924264,6.729041798935395e-09,0.01,3.1
SNAD231,nugent-sn91bg,-19.240104362161947,1520.503264762528,0.12989634382605977,58217.878601521064,7.47378045832982e-09,0.01,3.1
SNAD231,nugent-sn2n,-13.491775988149872,1535.7813506998539,0.010000043031085213,58207.89753967399,4.21168531663778e-09,0.01,3.1
SNAD231,nugent-sn1bc,-20.025301016699014,1593.8821035196192,0.1807593325638304,58212.7937997695,5.3424613616934675e-09,0.01,3.1
SNAD231,nugent-hyper,-19.64036709587057,1604.308596269147,0.15386874318377952,58215.49600157261,5.524683524641586e-09,0.01,3.1
SNAD231,nugent-sn2p,-20.12571440458886,1646.9151399399345,0.18845877110063328,58214.37933900911,4.2868204047094565e-09,0.01,3.1
SNAD232,nugent-sn2n,-14.797342670283438,4895.978981281511,0.010000000442283616,58227.86724722089,1.8272325417034737e-08,0.03,3.1
SNAD232,nugent-sn2l,-20.398658748760962,4949.339580637193,0.12200571263843073,58227.34129476299,3.4367337286527097e-08,0.03,3.1
SNAD232,nugent-sn1a,-21.59764325421099,5057.272847953607,0.2018858465976042,58223.04591362765,1.7799505669120815e-08,0.03,3.1
SNAD232,nugent-sn91t,-22.57239143729929,5381.259916092818,0.2999999941319133,58218.43904009765,1.4135634170146444e-08,0.03,3.1
SNAD232,nugent-sn91bg,-20.550521363305744,6730.116984786902,0.13016412838171487,58228.382656845606,3.092591089443891e-08,0.03,3.1
SNAD232,nugent-sn1bc,-21.270984095661486,7280.381830924291,0.1763068604985001,58224.89430472304,2.1423599205623037e-08,0.03,3.1
SNAD232,nugent-hyper,-20.867095889263002,7300.394105186953,0.1488420731768265,58228.320221521244,2.1894943698359643e-08,0.03,3.1
SNAD232,nugent-sn2p,-20.31397585472366,7777.694693349398,0.11766755099416447,58226.07778265469,1.623829466197726e-08,0.03,3.1
SNAD233,nugent-sn2l,-17.454578804203436,2316.1845892046085,0.053263881457918535,58224.9053540746,1.23427872825325e-08,0.05,3.1
SNAD233,nugent-sn91bg,-19.442734312227607,2664.1940855513626,0.12665835817513954,58224.042664299515,1.1668348798476341e-08,0.05,3.1
SNAD233,nugent-sn1bc,-20.01873352554655,2889.12813523425,0.16158256771389962,58221.088866613325,7.331110486319005e-09,0.05,3.1
SNAD233,nugent-hyper,-19.67041398748463,2971.3887525405403,0.13952096820764417,58224.10851506371,7.3677107317230595e-09,0.05,3.1
SNAD233,nugent-sn2p,-19.30601988822675,3364.56429425091,0.11947845865696578,58222.10949311324,4.281238494902522e-09,0.05,3.1
SNAD233,nugent-sn91t,-13.754885990127299,5197.220639047279,0.010005488178965261,58536.4344869057,5.401740542792365e-10,0.05,3.1
SNAD233,nugent-sn2n,-19.157907376065303,5198.074160710916,0.11213288757269108,58587.990151776125,-2.980894340674142e-10,0.05,3.1
SNAD233,nugent-sn1a,-13.754280321324124,5198.869344045143,0.010002718751070103,58584.47890769915,-4.000104388163148e-10,0.05,3.1
SNAD234,nugent-sn1a,-21.73672628895929,2389.726704528738,0.2999999763297619,58205.69088000609,4.9813237103373405e-09,0.02,3.1
SNAD234,nugent-sn91t,-21.73672591477235,2396.973013668155,0.29999993142392484,58201.70822939126,4.200906880132721e-09,0.02,3.1
SNAD234,nugent-sn2n,-13.961677639679976,2418.98717485681,0.010000000302405878,58210.82117702194,5.455332442864908e-09,0.02,3.1
SNAD234,nugent-sn2l,-17.90048879952763,2492.8060045716834,0.0591837600483101,58212.35098330855,8.094885565117055e-09,0.02,3.1
SNAD234,nugent-hyper,-20.215399971940577,2592.487066097039,0.16081681638185236,58213.54286078654,6.177661289620227e-09,0.02,3.1
SNAD234,nugent-sn1bc,-20.657240762931046,2596.2901235131576,0.1933325497200457,58210.73883497494,6.056072247399782e-09,0.02,3.1
SNAD234,nugent-sn91bg,-19.788015104602238,2603.2800262649407,0.13427450295101584,58215.43583654769,8.001349915749048e-09,0.02,3.1
SNAD234,nugent-sn2p,-19.519756941746707,2726.8682518571136,0.11977230975766111,58211.14457126959,4.793154860075943e-09,0.02,3.1
SNAD235,nugent-sn2p,-19.054647968487817,2856.2821836631565,0.11996776694002709,58193.92324907036,5.21398390545818e-09,0.03,3.1
SNAD235,nugent-sn2n,-21.26780272214231,2914.467619526707,0.2999999083065701,58192.3676639962,3.36063975996239e-09,0.03,3.1
SNAD235,nugent-sn2l,-19.67704256663701,3041.6475457739543,0.1561955356255324,58195.321051795916,8.6346101176756e-09,0.03,3.1
SNAD235,nugent-sn91t,-20.22503331579517,3128.297619749674,0.19629196773917834,58185.9359856621,4.2053391233540235e-09,0.03,3.1
SNAD235,nugent-sn1a,-19.899670185806112,3202.096032808393,0.17146641616097988,58189.86915547818,4.9798540614174015e-09,0.03,3.1
SNAD235,nugent-sn91bg,-19.58757229379106,3312.811229352453,0.15042312524201007,58192.58272639203,8.653248343851358e-09,0.03,3.1
SNAD235,nugent-hyper,-19.360797550081873,3401.8515414603503,0.13667179215436848,58191.936702111045,6.346767538385386e-09,0.03,3.1
SNAD235,nugent-sn1bc,-19.69718739147724,3618.3704015484313,0.15752339581253302,58189.476454795586,5.4971706916601196e-09,0.03,3.1
SNAD236,nugent-sn2l,-22.43838810730831,10820.470214889752,0.22047895704127807,58193.24851429896,5.745441850216199e-08,0.03,3.1
SNAD236,nugent-sn91bg,-21.186777204909053,12147.673792272504,0.13070346557060372,58192.68647256114,5.839559171719261e-08,0.03,3.1
SNAD236,nugent-sn2n,-15.42387658802311,12204.474790281523,0.010000000066300396,58190.13691431973,3.687214596303246e-08,0.03,3.1
SNAD236,nugent-sn1a,-22.354501686867,13449.804364694792,0.21301707110673582,58187.16979161465,3.1666869827943746e-08,0.03,3.1
SNAD236,nugent-sn91t,-22.287092102668826,14153.299800047085,0.20719060282077773,58182.66109657586,2.737535993417307e-08,0.03,3.1
SNAD236,nugent-hyper,-18.209176422251307,16146.277062413683,0.03539050983669282,58193.31631079941,4.447110321805228e-08,0.03,3.1
SNAD236,nugent-sn1bc,-21.816468101555483,18556.69421063508,0.17044353932344386,58188.56168897722,3.783238152790625e-08,0.03,3.1
SNAD236,nugent-sn2p,-20.95097372446435,18929.59051523668,0.11819562937628378,58193.10802475414,3.350516349646341e-08,0.03,3.1
SNAD237,nugent-sn2n,-22.691839307865184,3983.02237998518,0.2999999785986415,58278.890808270036,1.4216635596611192e-08,0.07,3.1
SNAD237,nugent-sn2l,-19.557554349997577,4194.657890317613,0.080569182262086,58285.05109544722,3.7178256707109423e-08,0.07,3.1
SNAD237,nugent-sn91t,-22.691839486100005,4521.593280131879,0.2999999999884437,58273.02068037973,1.6809150417912874e-08,0.07,3.1
SNAD237,nugent-sn1a,-21.784645178725558,4670.81582450202,0.20758680863713,58278.13589362646,2.152347441384545e-08,0.07,3.1
SNAD237,nugent-sn91bg,-18.800834215174074,4975.258891566479,0.05776724229362025,58285.71937882179,3.561381802256479e-08,0.07,3.1
SNAD237,nugent-sn2p,-20.439246792732764,5372.9284370377745,0.11796114160978159,58281.4709110066,1.8277078001291342e-08,0.07,3.1
SNAD237,nugent-hyper,-21.35813641467549,5677.0100433995685,0.17394843473578459,58284.506503515506,2.4108286239015593e-08,0.07,3.1
SNAD237,nugent-sn1bc,-21.88361297946484,5948.432301014665,0.2162078305035959,58281.52556808013,2.3487946173727534e-08,0.07,3.1
SNAD238,nugent-sn2p,-14.399801928667031,9045.585660057288,0.010000010764571174,58249.3188751582,3.236012699090229e-09,0.02,3.1
SNAD238,nugent-sn2n,-22.174848486182604,9675.91204606552,0.29999999999835714,58052.47843343233,7.607608588459231e-08,0.02,3.1
SNAD238,nugent-hyper,-22.137817112120473,9680.380608566955,0.29558605741777566,58229.28453882641,2.99075920996206e-09,0.02,3.1
SNAD238,nugent-sn1bc,-18.10348167498956,9859.691050151265,0.05332984101075525,58223.502077725854,2.455690246819072e-09,0.02,3.1
SNAD238,nugent-sn91bg,-22.001260632561944,9869.525230686393,0.2798205686621488,58231.057759594354,3.1088911058210577e-09,0.02,3.1
SNAD238,nugent-sn91t,-18.485485744197817,9923.235496825871,0.06314967211882605,58216.25217084356,1.609981718474004e-09,0.02,3.1
SNAD238,nugent-sn1a,-14.399835008333874,9933.477927720278,0.010000161961458934,58221.60243581233,2.1135505997190868e-09,0.02,3.1
SNAD238,nugent-sn2l,-22.174848304961493,9999.008734118439,0.2999999782501723,58243.71368188012,1.8462132405308141e-09,0.02,3.1
